ChemicalName,DiseaseName,output,dataset,chemicalname
Hydroxychloroquine,Lung Neoplasms,4.3610711097717285,test,hydroxychloroquine
Telmisartan,Breast Neoplasms,4.359483242034912,test,telmisartan
Niacin,Lung Neoplasms,4.358678817749023,test,niacin
Morphine,Urinary Bladder Neoplasms,4.357648849487305,test,morphine
"Cilastatin, Imipenem Drug Combination",Lung Neoplasms,4.357558727264404,test,"cilastatin, imipenem drug combination"
Nimodipine,Breast Neoplasms,4.3573431968688965,test,nimodipine
Topiramate,Urinary Bladder Neoplasms,4.356098651885986,test,topiramate
Budesonide,Lung Neoplasms,4.355669498443604,train,budesonide
Curcumin,Breast Neoplasms,4.355352878570557,train,curcumin
Streptozocin,Colonic Neoplasms,4.3553385734558105,test,streptozocin
Ethinyl Estradiol,Breast Neoplasms,4.354971885681152,test,ethinyl estradiol
Octreotide,Lung Neoplasms,4.352390766143799,test,octreotide
Dichlorodiphenyl Dichloroethylene,Breast Neoplasms,4.352362632751465,val,dichlorodiphenyl dichloroethylene
Amikacin,Breast Neoplasms,4.3520917892456055,test,amikacin
Chlorpyrifos,Urinary Bladder Neoplasms,4.3519721031188965,test,chlorpyrifos
Clozapine,Breast Neoplasms,4.3519463539123535,test,clozapine
Etoposide,Melanoma,4.351265907287598,test,etoposide
Busulfan,Melanoma,4.350815296173096,test,busulfan
Celecoxib,Breast Neoplasms,4.350422382354736,train,celecoxib
Temozolomide,Stomach Neoplasms,4.350351810455322,test,temozolomide
Mitomycin,Urinary Bladder Neoplasms,4.349775791168213,train,mitomycin
Phenytoin,"Carcinoma, Non-Small-Cell Lung",4.348796367645264,test,phenytoin
Sirolimus,Melanoma,4.348336696624756,train,sirolimus
Carmustine,Breast Neoplasms,4.347114086151123,train,carmustine
alpha-Tocopherol,Breast Neoplasms,4.346724510192871,test,alpha-tocopherol
Nalidixic Acid,Lung Neoplasms,4.346105098724365,test,nalidixic acid
Cefuroxime,Breast Neoplasms,4.342685699462891,test,cefuroxime
Hydrochlorothiazide,Lung Neoplasms,4.341224193572998,test,hydrochlorothiazide
Carbamazepine,Colonic Neoplasms,4.340371608734131,test,carbamazepine
Testosterone,Breast Neoplasms,4.338701248168945,train,testosterone
Gemcitabine,Pancreatic Neoplasms,4.338446140289307,train,gemcitabine
Diethylhexyl Phthalate,Melanoma,4.338108539581299,test,diethylhexyl phthalate
Furosemide,Colonic Neoplasms,4.336460590362549,test,furosemide
carmofur,Lung Neoplasms,4.336170196533203,test,carmofur
Bortezomib,Lung Neoplasms,4.335236072540283,test,bortezomib
Benomyl,Lung Neoplasms,4.334071636199951,test,benomyl
glycidol,Lung Neoplasms,4.333737373352051,train,glycidol
Propylthiouracil,Urinary Bladder Neoplasms,4.333388805389404,test,propylthiouracil
Benzene,Urinary Bladder Neoplasms,4.332742214202881,test,benzene
Azoxymethane,Lung Neoplasms,4.331629753112793,train,azoxymethane
Vinorelbine,Lung Neoplasms,4.331263065338135,val,vinorelbine
Indomethacin,Ovarian Neoplasms,4.331036567687988,test,indomethacin
Crack Cocaine,Lung Neoplasms,4.330515384674072,test,crack cocaine
Aspirin,"Carcinoma, Hepatocellular",4.33008337020874,test,aspirin
nimesulide,Urinary Bladder Neoplasms,4.328186511993408,train,nimesulide
Pravastatin,Breast Neoplasms,4.327798366546631,test,pravastatin
Penicillin G,Lung Neoplasms,4.327796459197998,test,penicillin g
Chloroquine,Urinary Bladder Neoplasms,4.3263325691223145,train,chloroquine
Propranolol,Melanoma,4.32377290725708,test,propranolol
Naloxone,Melanoma,4.323224067687988,test,naloxone
bisphenol A,Lung Neoplasms,4.323029041290283,train,bisphenol a
Vitamin A,Lung Neoplasms,4.321922779083252,train,vitamin a
Hydrocortisone,Lung Neoplasms,4.318292140960693,test,hydrocortisone
Diethylstilbestrol,Breast Neoplasms,4.317420959472656,train,diethylstilbestrol
Cocaine,Stomach Neoplasms,4.317001819610596,test,cocaine
Indomethacin,Melanoma,4.316354274749756,test,indomethacin
Mitoxantrone,Melanoma,4.315568447113037,test,mitoxantrone
Doxorubicin,Stomach Neoplasms,4.315025329589844,train,doxorubicin
Clarithromycin,Lung Neoplasms,4.314647197723389,test,clarithromycin
8-Hydroxy-2'-Deoxyguanosine,Melanoma,4.31367826461792,test,8-hydroxy-2'-deoxyguanosine
Phenelzine,Lung Neoplasms,4.313643455505371,train,phenelzine
Nicotine,Breast Neoplasms,4.312808990478516,train,nicotine
Thioctic Acid,Lung Neoplasms,4.311427116394043,test,thioctic acid
Alprazolam,Breast Neoplasms,4.307675361633301,test,alprazolam
Methyldopa,Colonic Neoplasms,4.307150363922119,test,methyldopa
Nicotine,Urinary Bladder Neoplasms,4.3052520751953125,train,nicotine
Penicillamine,Breast Neoplasms,4.303457260131836,test,penicillamine
Amitriptyline,Lung Neoplasms,4.30076265335083,test,amitriptyline
Morphine,"Carcinoma, Non-Small-Cell Lung",4.30039644241333,test,morphine
Bromocriptine,Melanoma,4.300209999084473,test,bromocriptine
Ivermectin,Lung Neoplasms,4.297890186309815,test,ivermectin
Toluene,Breast Neoplasms,4.293839931488037,test,toluene
Cytarabine,Sarcoma,4.2927021980285645,test,cytarabine
Enalapril,Lung Neoplasms,4.290189743041992,test,enalapril
Dapsone,Urinary Bladder Neoplasms,4.29005765914917,test,dapsone
Verapamil,Urinary Bladder Neoplasms,4.28994607925415,test,verapamil
Disulfiram,Melanoma,4.288939952850342,train,disulfiram
Fluorouracil,Stomach Neoplasms,4.2876057624816895,train,fluorouracil
Melatonin,Melanoma,4.287291049957275,test,melatonin
Ribavirin,Stomach Neoplasms,4.287032604217529,test,ribavirin
Aminophylline,Breast Neoplasms,4.286700248718262,test,aminophylline
perfluorooctanoic acid,Stomach Neoplasms,4.283841609954834,test,perfluorooctanoic acid
Danazol,Breast Neoplasms,4.283081531524658,train,danazol
Sirolimus,Stomach Neoplasms,4.282530307769775,test,sirolimus
Amiloride,Lung Neoplasms,4.282248020172119,test,amiloride
Pentazocine,Lung Neoplasms,4.280728816986084,test,pentazocine
Mefenamic Acid,Breast Neoplasms,4.280515193939209,test,mefenamic acid
Docetaxel,Colonic Neoplasms,4.279998302459717,train,docetaxel
Methoxychlor,Breast Neoplasms,4.279748439788818,train,methoxychlor
Azacitidine,Melanoma,4.279086589813232,test,azacitidine
Glutathione,Breast Neoplasms,4.278765201568604,test,glutathione
Ciprofloxacin,Breast Neoplasms,4.278697490692139,test,ciprofloxacin
Leucovorin,Colonic Neoplasms,4.277190208435059,train,leucovorin
perfluorooctane sulfonic acid,Lung Neoplasms,4.276922702789307,test,perfluorooctane sulfonic acid
Trichloroethylene,Pancreatic Neoplasms,4.274097442626953,test,trichloroethylene
Cimetidine,Lung Neoplasms,4.273636341094971,train,cimetidine
Methotrexate,"Carcinoma, Non-Small-Cell Lung",4.273012638092041,train,methotrexate
Naproxen,Lung Neoplasms,4.272748947143555,train,naproxen
Rosuvastatin Calcium,Lung Neoplasms,4.272132396697998,test,rosuvastatin calcium
nimesulide,Melanoma,4.271602153778076,test,nimesulide
candesartan,Melanoma,4.271209239959717,test,candesartan
Trichloroethylene,Colonic Neoplasms,4.270633697509766,test,trichloroethylene
Zidovudine,Melanoma,4.269843578338623,test,zidovudine
Bupivacaine,Breast Neoplasms,4.2688822746276855,test,bupivacaine
Chlorpyrifos,Lung Neoplasms,4.268710613250732,train,chlorpyrifos
Norepinephrine,Breast Neoplasms,4.267157077789307,test,norepinephrine
notoginsenoside R1,Breast Neoplasms,4.266417026519775,test,notoginsenoside r1
Floxuridine,Melanoma,4.26517915725708,test,floxuridine
Lansoprazole,Breast Neoplasms,4.264727592468262,test,lansoprazole
Dapsone,Lung Neoplasms,4.263440608978272,test,dapsone
Cytarabine,Stomach Neoplasms,4.263092994689941,test,cytarabine
"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",Melanoma,4.26072359085083,test,"2-amino-1-methyl-6-phenylimidazo(4,5-b)pyridine"
Tacrolimus,Thyroid Neoplasms,4.259696960449219,test,tacrolimus
Methylprednisolone Hemisuccinate,Breast Neoplasms,4.2596845626831055,test,methylprednisolone hemisuccinate
Pyrantel Pamoate,Melanoma,4.259232044219971,test,pyrantel pamoate
Tretinoin,"Carcinoma, Hepatocellular",4.25907564163208,train,tretinoin
Resveratrol,Colonic Neoplasms,4.258819103240967,train,resveratrol
Methyldopa,Breast Neoplasms,4.258413791656494,test,methyldopa
Carboplatin,Breast Neoplasms,4.257298469543457,train,carboplatin
Tetrachloroethylene,Lung Neoplasms,4.256860256195068,test,tetrachloroethylene
Vindesine,Melanoma,4.255725383758545,val,vindesine
pirinixic acid,Breast Neoplasms,4.2534918785095215,test,pirinixic acid
Stavudine,Breast Neoplasms,4.252689838409424,test,stavudine
Dihydroergotamine,Breast Neoplasms,4.252419948577881,test,dihydroergotamine
fexofenadine,Breast Neoplasms,4.251550197601318,test,fexofenadine
Dextromethorphan,Breast Neoplasms,4.25136661529541,test,dextromethorphan
17-(dimethylaminoethylamino)-17-demethoxygeldanamycin,Breast Neoplasms,4.250891208648682,train,17-(dimethylaminoethylamino)-17-demethoxygeldanamycin
Quinine,Urinary Bladder Neoplasms,4.250442028045654,test,quinine
ochratoxin A,Lung Neoplasms,4.248229026794434,test,ochratoxin a
Dexamethasone,Pancreatic Neoplasms,4.247955799102783,train,dexamethasone
Propofol,Lung Neoplasms,4.247751712799072,test,propofol
Chlorambucil,Breast Neoplasms,4.246232509613037,test,chlorambucil
Prednisone,"Carcinoma, Non-Small-Cell Lung",4.246151924133301,test,prednisone
Cyclosporine,Breast Neoplasms,4.245882511138916,train,cyclosporine
Melatonin,Lung Neoplasms,4.245467662811279,train,melatonin
Epinephrine,Lung Neoplasms,4.24497652053833,test,epinephrine
Thalidomide,Pancreatic Neoplasms,4.244844913482666,test,thalidomide
Simvastatin,Lung Neoplasms,4.243712902069092,test,simvastatin
Metronidazole,Colonic Neoplasms,4.243134021759033,train,metronidazole
Estradiol,Urinary Bladder Neoplasms,4.243091583251953,test,estradiol
Diethylhexyl Phthalate,Lung Neoplasms,4.242977619171143,test,diethylhexyl phthalate
Fluconazole,Breast Neoplasms,4.242686748504639,test,fluconazole
chlorcyclizine,Lung Neoplasms,4.241880893707275,test,chlorcyclizine
Capsaicin,Breast Neoplasms,4.240164756774902,train,capsaicin
Carbimazole,Breast Neoplasms,4.239182472229004,test,carbimazole
Sumatriptan,Urinary Bladder Neoplasms,4.239154815673828,test,sumatriptan
Nitrofurantoin,Urinary Bladder Neoplasms,4.239052295684815,train,nitrofurantoin
Glutathione,Lung Neoplasms,4.237653255462647,test,glutathione
Ibuprofen,"Carcinoma, Non-Small-Cell Lung",4.23603630065918,test,ibuprofen
Butylhydroxybutylnitrosamine,Lung Neoplasms,4.235487937927246,test,butylhydroxybutylnitrosamine
Stavudine,Urinary Bladder Neoplasms,4.234936237335205,test,stavudine
Urethane,Lung Neoplasms,4.233200073242188,train,urethane
Penicillin V,Breast Neoplasms,4.232971668243408,test,penicillin v
Dacarbazine,Lung Neoplasms,4.231770038604736,test,dacarbazine
Tretinoin,Esophageal Neoplasms,4.231327056884766,val,tretinoin
Propofol,Melanoma,4.230816841125488,test,propofol
Irinotecan,Lung Neoplasms,4.230723857879639,test,irinotecan
Cimetidine,Breast Neoplasms,4.229769229888916,test,cimetidine
Nelfinavir,Breast Neoplasms,4.229727268218994,train,nelfinavir
Trichloroethylene,Ovarian Neoplasms,4.2291789054870605,test,trichloroethylene
Pyridoxine,Urinary Bladder Neoplasms,4.228118896484375,test,pyridoxine
Dobutamine,Melanoma,4.228005886077881,test,dobutamine
Edaravone,Lung Neoplasms,4.227805137634277,test,edaravone
FANFT,Lung Neoplasms,4.22719144821167,train,fanft
fludarabine,Breast Neoplasms,4.226354122161865,test,fludarabine
Methoxsalen,Lung Neoplasms,4.224678993225098,train,methoxsalen
Doxorubicin,"Carcinoma, Non-Small-Cell Lung",4.2233195304870605,test,doxorubicin
Hydrocortisone,Breast Neoplasms,4.222890377044678,train,hydrocortisone
Carbamazepine,Stomach Neoplasms,4.222801685333252,test,carbamazepine
Histamine,Lung Neoplasms,4.222094058990479,test,histamine
Vincristine,Colonic Neoplasms,4.220961093902588,test,vincristine
Pyrazinamide,Breast Neoplasms,4.219380855560303,test,pyrazinamide
Perindopril,Breast Neoplasms,4.21678638458252,test,perindopril
Resveratrol,Melanoma,4.216509342193604,val,resveratrol
Penicillin G,Breast Neoplasms,4.215955257415772,test,penicillin g
Thiopental,Melanoma,4.215507984161377,val,thiopental
Sulindac,Breast Neoplasms,4.2152533531188965,train,sulindac
Niclosamide,Colonic Neoplasms,4.214427947998047,train,niclosamide
acetochlor,Urinary Bladder Neoplasms,4.212892055511475,test,acetochlor
Methylprednisolone,Melanoma,4.211658477783203,test,methylprednisolone
Mitomycin,Colonic Neoplasms,4.210794448852539,train,mitomycin
Ampicillin,Lung Neoplasms,4.209744930267334,test,ampicillin
Carmustine,Ovarian Neoplasms,4.209563732147217,test,carmustine
Cladribine,Breast Neoplasms,4.209528923034668,test,cladribine
Caffeine,"Carcinoma, Hepatocellular",4.209267139434815,test,caffeine
Amiodarone,Breast Neoplasms,4.208317756652832,test,amiodarone
Tegafur,Breast Neoplasms,4.207572937011719,test,tegafur
Clonazepam,Lung Neoplasms,4.207396984100342,test,clonazepam
Ifosfamide,Breast Neoplasms,4.206429958343506,train,ifosfamide
Thioridazine,Melanoma,4.206090927124023,test,thioridazine
3-methyladenine,Breast Neoplasms,4.205830097198486,test,3-methyladenine
Etoposide,Urinary Bladder Neoplasms,4.205794334411621,train,etoposide
Omeprazole,Breast Neoplasms,4.205108165740967,test,omeprazole
Ifosfamide,Melanoma,4.203959941864014,test,ifosfamide
Streptozocin,"Carcinoma, Non-Small-Cell Lung",4.203680992126465,test,streptozocin
Ergotamine,Melanoma,4.203632831573486,test,ergotamine
Crack Cocaine,Colonic Neoplasms,4.203425884246826,test,crack cocaine
Levonorgestrel,Breast Neoplasms,4.2026472091674805,test,levonorgestrel
alvocidib,Melanoma,4.202593803405762,test,alvocidib
Dibutyl Phthalate,Lung Neoplasms,4.202227115631104,test,dibutyl phthalate
Methamphetamine,"Carcinoma, Non-Small-Cell Lung",4.200842380523682,test,methamphetamine
Zidovudine,Urinary Bladder Neoplasms,4.199288368225098,test,zidovudine
Taurocholic Acid,Lung Neoplasms,4.198746204376221,test,taurocholic acid
Carbamazepine,Melanoma,4.198323726654053,test,carbamazepine
doramectin,Breast Neoplasms,4.19791841506958,train,doramectin
Quercetin,Lung Neoplasms,4.194730758666992,train,quercetin
caffeic acid phenethyl ester,Lung Neoplasms,4.194224834442139,test,caffeic acid phenethyl ester
Valproic Acid,Lung Neoplasms,4.19405460357666,test,valproic acid
"5,6-dihydro-5-azacytidine",Lung Neoplasms,4.192227840423584,test,"5,6-dihydro-5-azacytidine"
Streptozocin,Melanoma,4.191181659698486,test,streptozocin
Penicillamine,Colonic Neoplasms,4.190762042999268,test,penicillamine
Methotrexate,Small Cell Lung Carcinoma,4.190115451812744,val,methotrexate
Idarubicin,Melanoma,4.188812732696533,test,idarubicin
Crack Cocaine,Melanoma,4.188216686248779,test,crack cocaine
Didanosine,Lung Neoplasms,4.186672687530518,test,didanosine
Soman,Lung Neoplasms,4.18624210357666,test,soman
Methazolamide,Lung Neoplasms,4.18583869934082,test,methazolamide
"pregna-4,17-diene-3,16-dione",Breast Neoplasms,4.18474006652832,train,"pregna-4,17-diene-3,16-dione"
Allopurinol,Breast Neoplasms,4.184692859649658,test,allopurinol
Chlorpropamide,Breast Neoplasms,4.184081077575684,test,chlorpropamide
Benzodiazepines,Breast Neoplasms,4.183760643005371,test,benzodiazepines
Folfox protocol,Lung Neoplasms,4.182559490203857,test,folfox protocol
Trichloroethylene,Breast Neoplasms,4.181944370269775,val,trichloroethylene
Cannabidiol,Breast Neoplasms,4.180675983428955,test,cannabidiol
Isotretinoin,Melanoma,4.180319309234619,train,isotretinoin
Telmisartan,Lung Neoplasms,4.179480075836182,test,telmisartan
Chlorpromazine,Melanoma,4.179090976715088,test,chlorpromazine
celastrol,Breast Neoplasms,4.178945064544678,test,celastrol
Lovastatin,Stomach Neoplasms,4.178744316101074,test,lovastatin
Phenol,Melanoma,4.177931785583496,test,phenol
Tamoxifen,Colonic Neoplasms,4.177380084991455,test,tamoxifen
Streptozocin,Urinary Bladder Neoplasms,4.176470279693604,test,streptozocin
Reserpine,Breast Neoplasms,4.176421165466309,train,reserpine
Cimetidine,Colonic Neoplasms,4.175619125366211,test,cimetidine
Tetracycline,Breast Neoplasms,4.173513412475586,test,tetracycline
Vitamin A,Breast Neoplasms,4.173306941986084,test,vitamin a
Cyclosporine,Lung Neoplasms,4.172060489654541,test,cyclosporine
coenzyme Q10,Lung Neoplasms,4.171976566314697,test,coenzyme q10
Phenytoin,"Carcinoma, Hepatocellular",4.171965599060059,train,phenytoin
Genistein,Urinary Bladder Neoplasms,4.171871662139893,test,genistein
Ziram,Lung Neoplasms,4.171857833862305,test,ziram
Lisinopril,Breast Neoplasms,4.171319484710693,test,lisinopril
Bromocriptine,Urinary Bladder Neoplasms,4.17120885848999,test,bromocriptine
adefovir dipivoxil,Lung Neoplasms,4.1710052490234375,test,adefovir dipivoxil
Dacarbazine,Urinary Bladder Neoplasms,4.170068264007568,test,dacarbazine
tibolone,Breast Neoplasms,4.169811248779297,train,tibolone
benzo(k)fluoranthene,Lung Neoplasms,4.169341564178467,train,benzo(k)fluoranthene
thymoquinone,Melanoma,4.168468952178955,test,thymoquinone
Doxycycline,Lung Neoplasms,4.167647361755371,test,doxycycline
Dexamethasone,"Carcinoma, Non-Small-Cell Lung",4.166346073150635,test,dexamethasone
Capecitabine,Urinary Bladder Neoplasms,4.165881156921387,test,capecitabine
Chlorpropamide,Melanoma,4.164349555969238,test,chlorpropamide
Colchicine,Breast Neoplasms,4.163573741912842,test,colchicine
Antipyrine,Lung Neoplasms,4.163137435913086,test,antipyrine
ochratoxin A,Urinary Bladder Neoplasms,4.162409782409668,test,ochratoxin a
platycodin D,Breast Neoplasms,4.161733150482178,train,platycodin d
Chlorpropamide,Lung Neoplasms,4.161526679992676,test,chlorpropamide
Dactinomycin,Urinary Bladder Neoplasms,4.161169052124023,train,dactinomycin
Nitrofurantoin,Melanoma,4.160834312438965,test,nitrofurantoin
Levamisole,Breast Neoplasms,4.160728454589844,val,levamisole
Docosahexaenoic Acids,Pancreatic Neoplasms,4.160677909851074,test,docosahexaenoic acids
Chloroquine,Colonic Neoplasms,4.159265041351318,test,chloroquine
Sulfasalazine,Colonic Neoplasms,4.1584553718566895,train,sulfasalazine
Cyclosporine,Colonic Neoplasms,4.15839433670044,test,cyclosporine
Thalidomide,Ovarian Neoplasms,4.157784461975098,train,thalidomide
Octreotide,Breast Neoplasms,4.157723426818848,test,octreotide
"Trimethoprim, Sulfamethoxazole Drug Combination",Breast Neoplasms,4.157487392425537,test,"trimethoprim, sulfamethoxazole drug combination"
Vitamin A,Colonic Neoplasms,4.157369136810303,train,vitamin a
Etoposide,Stomach Neoplasms,4.157248497009277,test,etoposide
2-nitrotoluene,Lung Neoplasms,4.1569671630859375,val,2-nitrotoluene
Amphotericin B,Urinary Bladder Neoplasms,4.156506538391113,test,amphotericin b
Imatinib Mesylate,Urinary Bladder Neoplasms,4.155715465545654,test,imatinib mesylate
Naproxen,Breast Neoplasms,4.154915809631348,test,naproxen
"3-amino-1-methyl-5H-pyrido(4,3-b)indole",Breast Neoplasms,4.154220104217529,test,"3-amino-1-methyl-5h-pyrido(4,3-b)indole"
Carbamazepine,Ovarian Neoplasms,4.153659820556641,test,carbamazepine
Cyclophosphamide,Thyroid Neoplasms,4.153027534484863,test,cyclophosphamide
Clonazepam,Breast Neoplasms,4.151458740234375,test,clonazepam
Diclofenac,Urinary Bladder Neoplasms,4.150731563568115,test,diclofenac
Acetaminophen,Melanoma,4.15053653717041,train,acetaminophen
