ChemicalName,DiseaseName,output,dataset,chemicalname
Dobutamine,Lung Neoplasms,3.6771116256713863,test,dobutamine
perfluorooctanoic acid,Melanoma,3.675975799560547,test,perfluorooctanoic acid
Propofol,Lung Neoplasms,3.675181150436402,test,propofol
Capecitabine,Colonic Neoplasms,3.674968242645264,val,capecitabine
Dimenhydrinate,Lung Neoplasms,3.671397209167481,test,dimenhydrinate
Aminocaproic Acid,Lung Neoplasms,3.670676231384277,test,aminocaproic acid
Succinylcholine,Melanoma,3.670045375823975,test,succinylcholine
Troglitazone,Lung Neoplasms,3.668732881546021,train,troglitazone
Streptozocin,Urinary Bladder Neoplasms,3.667582273483277,test,streptozocin
Streptomycin,Melanoma,3.6674749851226807,test,streptomycin
Methotrexate,Esophageal Neoplasms,3.667271375656128,test,methotrexate
Dapsone,Urinary Bladder Neoplasms,3.667001485824585,test,dapsone
Quinine,Lung Neoplasms,3.666684865951538,test,quinine
Aspirin,Testicular Neoplasms,3.666284322738648,train,aspirin
Streptozocin,Colonic Neoplasms,3.6645796298980713,test,streptozocin
Docetaxel,Stomach Neoplasms,3.663989543914795,train,docetaxel
Carbon Monoxide,Lung Neoplasms,3.662088394165039,test,carbon monoxide
bisphenol A,Colonic Neoplasms,3.657464027404785,test,bisphenol a
Propylthiouracil,Stomach Neoplasms,3.657445192337036,test,propylthiouracil
Azathioprine,Melanoma,3.6567811965942383,test,azathioprine
Leucovorin,Stomach Neoplasms,3.6543450355529785,train,leucovorin
Diethylhexyl Phthalate,Melanoma,3.65431809425354,test,diethylhexyl phthalate
Fluorouracil,Colonic Neoplasms,3.652406930923462,train,fluorouracil
Leuprolide,Lung Neoplasms,3.650813341140747,test,leuprolide
Lovastatin,Lung Neoplasms,3.650669813156128,test,lovastatin
Curcumin,Melanoma,3.649977922439575,train,curcumin
fumonisin B1,Lung Neoplasms,3.6496095657348633,test,fumonisin b1
Thyroxine,Lung Neoplasms,3.647751092910767,test,thyroxine
Lidocaine,Colonic Neoplasms,3.647159576416016,test,lidocaine
Doxycycline,Stomach Neoplasms,3.647074460983277,test,doxycycline
Ketorolac,Lung Neoplasms,3.646660327911377,test,ketorolac
Testosterone,Lung Neoplasms,3.646416425704956,test,testosterone
Methylnitrosourea,Lung Neoplasms,3.6461877822875977,val,methylnitrosourea
Prednisone,Esophageal Neoplasms,3.6456282138824463,train,prednisone
Propylthiouracil,Urinary Bladder Neoplasms,3.644710302352905,test,propylthiouracil
Crack Cocaine,Melanoma,3.642656087875366,test,crack cocaine
Silicon Dioxide,Lung Neoplasms,3.6417510509490967,train,silicon dioxide
Indomethacin,Testicular Neoplasms,3.6410317420959473,test,indomethacin
Tetracycline,Colonic Neoplasms,3.640868425369263,test,tetracycline
Losartan,Lung Neoplasms,3.640559673309326,train,losartan
Quercetin,"Carcinoma, Hepatocellular",3.6404213905334473,train,quercetin
Prednisone,Glioblastoma,3.6403183937072754,test,prednisone
Pyrazinamide,Lung Neoplasms,3.639734506607056,test,pyrazinamide
Methotrexate,Testicular Neoplasms,3.6384875774383545,test,methotrexate
Prednisone,Stomach Neoplasms,3.638363122940064,test,prednisone
Sodium Glutamate,Lung Neoplasms,3.637420892715454,test,sodium glutamate
Valproic Acid,Glioblastoma,3.63672947883606,train,valproic acid
Vincristine,"Carcinoma, Hepatocellular",3.635587692260742,test,vincristine
Phenobarbital,Stomach Neoplasms,3.635448217391968,test,phenobarbital
Isoniazid,Melanoma,3.634178400039673,test,isoniazid
Methysergide,Colonic Neoplasms,3.6337571144104,test,methysergide
Mefenamic Acid,Lung Neoplasms,3.633532047271729,test,mefenamic acid
Valproic Acid,Esophageal Neoplasms,3.632576704025269,test,valproic acid
Etoposide,Urinary Bladder Neoplasms,3.6320760250091553,train,etoposide
Atropine,Lung Neoplasms,3.631886959075928,test,atropine
Metoprolol,Lung Neoplasms,3.631683111190796,test,metoprolol
Amoxicillin-Potassium Clavulanate Combination,Melanoma,3.6268310546875,test,amoxicillin-potassium clavulanate combination
Kanamycin,Lung Neoplasms,3.625693082809448,test,kanamycin
Vancomycin,Urinary Bladder Neoplasms,3.623743057250977,test,vancomycin
Pentoxifylline,Colonic Neoplasms,3.622455596923828,test,pentoxifylline
Diethylhexyl Phthalate,Colonic Neoplasms,3.621571302413941,test,diethylhexyl phthalate
Nicotine,Melanoma,3.621380090713501,train,nicotine
Gemcitabine,Colonic Neoplasms,3.620993614196777,test,gemcitabine
Imatinib Mesylate,Colonic Neoplasms,3.62035083770752,test,imatinib mesylate
Propofol,Melanoma,3.61915135383606,test,propofol
Tretinoin,Colonic Neoplasms,3.6176793575286874,test,tretinoin
Pentoxifylline,Urinary Bladder Neoplasms,3.617147445678711,test,pentoxifylline
Epinephrine,Melanoma,3.615369558334351,test,epinephrine
"carbidopa, levodopa drug combination",Lung Neoplasms,3.614083051681519,test,"carbidopa, levodopa drug combination"
Vinorelbine,Melanoma,3.613319396972656,train,vinorelbine
Omeprazole,Lung Neoplasms,3.61310601234436,val,omeprazole
Caffeine,Melanoma,3.6108920574188232,test,caffeine
Dapsone,Colonic Neoplasms,3.6099720001220703,val,dapsone
Phenylpropanolamine,Lung Neoplasms,3.60971474647522,test,phenylpropanolamine
Dantrolene,Colonic Neoplasms,3.609072685241699,test,dantrolene
Albendazole,Lung Neoplasms,3.60777735710144,test,albendazole
Methamphetamine,Colonic Neoplasms,3.606690645217896,test,methamphetamine
Prednisolone,Lung Neoplasms,3.606368541717529,test,prednisolone
Amiodarone,"Carcinoma, Hepatocellular",3.603966474533081,test,amiodarone
Orlistat,Lung Neoplasms,3.603736400604248,test,orlistat
bisphenol A,Urinary Bladder Neoplasms,3.6025710105896,val,bisphenol a
Succinylcholine,Colonic Neoplasms,3.601520538330078,test,succinylcholine
Desipramine,Lung Neoplasms,3.6013259887695312,test,desipramine
Taurine,Lung Neoplasms,3.5981147289276123,test,taurine
Ibuprofen,Colonic Neoplasms,3.5968499183654785,test,ibuprofen
Capsaicin,Urinary Bladder Neoplasms,3.5950851440429688,val,capsaicin
"9,10-Dimethyl-1,2-benzanthracene",Lung Neoplasms,3.59468412399292,train,"9,10-dimethyl-1,2-benzanthracene"
Magnesium Sulfate,Lung Neoplasms,3.5945417881011963,test,magnesium sulfate
Deferoxamine,"Carcinoma, Hepatocellular",3.593669176101685,test,deferoxamine
Penicillamine,Urinary Bladder Neoplasms,3.592024564743042,test,penicillamine
Epirubicin,Melanoma,3.591743469238281,train,epirubicin
Albuterol,Lung Neoplasms,3.5912697315216064,test,albuterol
Chlorpropamide,Lung Neoplasms,3.5910391807556152,test,chlorpropamide
2-nitrotoluene,Lung Neoplasms,3.5906996726989746,val,2-nitrotoluene
Vitamin B 12,Stomach Neoplasms,3.5903165340423584,test,vitamin b 12
Methionine,Lung Neoplasms,3.590186357498169,test,methionine
Adrenocorticotropic Hormone,Lung Neoplasms,3.590123414993286,test,adrenocorticotropic hormone
Doxycycline,Colonic Neoplasms,3.5899832248687744,test,doxycycline
mancozeb,Melanoma,3.587489604949951,train,mancozeb
Sildenafil Citrate,Stomach Neoplasms,3.587374448776245,test,sildenafil citrate
Fluorouracil,Stomach Neoplasms,3.5865819454193115,train,fluorouracil
sodium arsenite,Stomach Neoplasms,3.5840282440185547,test,sodium arsenite
Nifedipine,Glioblastoma,3.58380126953125,train,nifedipine
Indomethacin,Glioblastoma,3.5826754570007324,train,indomethacin
Methamphetamine,Stomach Neoplasms,3.5822694301605225,test,methamphetamine
Nitric Oxide,Melanoma,3.582203865051269,test,nitric oxide
perfluorooctanoic acid,Stomach Neoplasms,3.5820975303649902,test,perfluorooctanoic acid
Timolol,Lung Neoplasms,3.5815224647521973,test,timolol
Chloramphenicol,Urinary Bladder Neoplasms,3.580873966217041,test,chloramphenicol
Epirubicin,Stomach Neoplasms,3.5803072452545166,train,epirubicin
Dobutamine,Melanoma,3.578510999679565,test,dobutamine
Clindamycin,Lung Neoplasms,3.577335357666016,test,clindamycin
Aspirin,Adenocarcinoma of Lung,3.576746940612793,test,aspirin
Nortriptyline,Lung Neoplasms,3.574915170669556,test,nortriptyline
Dichlorvos,"Carcinoma, Hepatocellular",3.5742297172546387,test,dichlorvos
naringin,Lung Neoplasms,3.573887825012207,test,naringin
Vinorelbine,Lung Neoplasms,3.572080373764038,val,vinorelbine
Caffeine,Stomach Neoplasms,3.5708415508270264,train,caffeine
Clonidine,Lung Neoplasms,3.570017576217652,test,clonidine
Cytarabine,"Carcinoma, Hepatocellular",3.567507028579712,test,cytarabine
Propranolol,Colonic Neoplasms,3.567068576812744,test,propranolol
Voriconazole,Lung Neoplasms,3.565533399581909,test,voriconazole
Nitric Oxide,Urinary Bladder Neoplasms,3.5631349086761475,test,nitric oxide
Diltiazem,Lung Neoplasms,3.562591791152954,test,diltiazem
Octreotide,Melanoma,3.562047243118286,val,octreotide
Busulfan,Colonic Neoplasms,3.5605311393737797,test,busulfan
Cyproterone Acetate,Melanoma,3.5601232051849365,test,cyproterone acetate
Dextromethorphan,Lung Neoplasms,3.559746026992798,test,dextromethorphan
Enalapril,Melanoma,3.559633255004883,test,enalapril
Amiodarone,Glioblastoma,3.55928897857666,test,amiodarone
Gabapentin,Melanoma,3.558368444442749,test,gabapentin
Vincristine,Esophageal Neoplasms,3.5583488941192627,train,vincristine
Cephalothin,Melanoma,3.5572025775909424,test,cephalothin
Cimetidine,Melanoma,3.5558369159698486,test,cimetidine
Oxygen,Urinary Bladder Neoplasms,3.5554399490356445,test,oxygen
Thiotepa,Lung Neoplasms,3.5549328327178955,test,thiotepa
Levamisole,Lung Neoplasms,3.554863452911377,test,levamisole
Danazol,Lung Neoplasms,3.5540716648101807,test,danazol
Oxygen,Stomach Neoplasms,3.5538675785064697,test,oxygen
Cefixime,Lung Neoplasms,3.5537571907043457,test,cefixime
Methadone,Glioblastoma,3.5523970127105717,test,methadone
Busulfan,"Carcinoma, Hepatocellular",3.55224347114563,test,busulfan
Tranexamic Acid,Lung Neoplasms,3.55222225189209,test,tranexamic acid
Sulfasalazine,Melanoma,3.550944566726685,test,sulfasalazine
Streptomycin,Lung Neoplasms,3.5503385066986084,test,streptomycin
Minocycline,"Carcinoma, Hepatocellular",3.5498921871185303,test,minocycline
Penicillamine,"Carcinoma, Hepatocellular",3.5493698120117188,test,penicillamine
Mefloquine,Lung Neoplasms,3.548321008682251,test,mefloquine
Mitomycin,Colonic Neoplasms,3.547107219696045,train,mitomycin
Irbesartan,Lung Neoplasms,3.546586275100708,test,irbesartan
Naproxen,Stomach Neoplasms,3.54650616645813,test,naproxen
Gentamicins,Stomach Neoplasms,3.5461206436157227,test,gentamicins
geraniol,Colonic Neoplasms,3.545175552368164,train,geraniol
Methotrexate,Squamous Cell Carcinoma of Head and Neck,3.544609546661377,train,methotrexate
Leucovorin,Colonic Neoplasms,3.544133186340332,train,leucovorin
Acetylcysteine,Stomach Neoplasms,3.5431294441223145,test,acetylcysteine
Carmustine,Glioblastoma,3.542567491531372,train,carmustine
Quercetin,Melanoma,3.5410284996032715,test,quercetin
Imipramine,Melanoma,3.540208339691162,test,imipramine
Doxorubicin,Glioblastoma,3.540115594863892,train,doxorubicin
Pefloxacin,Lung Neoplasms,3.539945363998413,test,pefloxacin
Fluorouracil,"Carcinoma, Hepatocellular",3.5391995906829834,train,fluorouracil
Physostigmine,Lung Neoplasms,3.538486957550049,test,physostigmine
Carboplatin,Colonic Neoplasms,3.538245677947998,test,carboplatin
Metformin,Stomach Neoplasms,3.537766218185425,test,metformin
Indomethacin,"Carcinoma, Hepatocellular",3.5376548767089844,train,indomethacin
Ozone,Stomach Neoplasms,3.536799192428589,test,ozone
Genistein,Melanoma,3.53647255897522,test,genistein
Decitabine,Lung Neoplasms,3.535248279571533,train,decitabine
Melphalan,Lung Neoplasms,3.534858465194702,test,melphalan
Acyclovir,Lung Neoplasms,3.534452199935913,test,acyclovir
Cyclophosphamide,Glioblastoma,3.533837080001831,test,cyclophosphamide
Folic Acid,"Carcinoma, Hepatocellular",3.5331990718841557,test,folic acid
lead acetate,Lung Neoplasms,3.5326087474823,test,lead acetate
Imatinib Mesylate,Melanoma,3.532592535018921,test,imatinib mesylate
Mycophenolic Acid,Lung Neoplasms,3.53201675415039,test,mycophenolic acid
Capecitabine,Urinary Bladder Neoplasms,3.5313758850097656,test,capecitabine
triptolide,Lung Neoplasms,3.5308218002319336,test,triptolide
Paclitaxel,Glioblastoma,3.530251264572144,train,paclitaxel
Prednisone,Mesothelioma,3.5278005599975586,test,prednisone
Dapsone,Stomach Neoplasms,3.527738571166992,test,dapsone
Pilocarpine,Lung Neoplasms,3.5272035598754883,test,pilocarpine
nonylphenol,Lung Neoplasms,3.527042388916016,test,nonylphenol
Carmustine,"Carcinoma, Hepatocellular",3.5269668102264404,test,carmustine
Ciprofloxacin,Colonic Neoplasms,3.5261080265045166,test,ciprofloxacin
Pergolide,Lung Neoplasms,3.5251965522766118,test,pergolide
Phenobarbital,Urinary Bladder Neoplasms,3.524190187454224,val,phenobarbital
Bezafibrate,Lung Neoplasms,3.5241591930389404,test,bezafibrate
Methylene Blue,Lung Neoplasms,3.523772716522217,test,methylene blue
Testosterone,Stomach Neoplasms,3.521914005279541,test,testosterone
Cytarabine,Glioblastoma,3.5195717811584477,test,cytarabine
Genistein,"Carcinoma, Hepatocellular",3.5195188522338867,val,genistein
Methylprednisolone,Stomach Neoplasms,3.5192227363586426,test,methylprednisolone
Propranolol,"Carcinoma, Hepatocellular",3.5190751552581787,test,propranolol
Atorvastatin,Stomach Neoplasms,3.518784523010254,test,atorvastatin
Sumatriptan,Melanoma,3.516345500946045,train,sumatriptan
Propofol,Colonic Neoplasms,3.516141653060913,test,propofol
Methoxsalen,Lung Neoplasms,3.515646457672119,train,methoxsalen
Niclosamide,Lung Neoplasms,3.515443801879883,test,niclosamide
Pyridostigmine Bromide,Lung Neoplasms,3.5145580768585205,test,pyridostigmine bromide
Pravastatin,Melanoma,3.5138707160949707,test,pravastatin
Reserpine,Lung Neoplasms,3.5135140419006348,test,reserpine
Sunitinib,Melanoma,3.513345003128052,test,sunitinib
Methadone,Urinary Bladder Neoplasms,3.512756586074829,test,methadone
Amphetamine,"Carcinoma, Hepatocellular",3.511579990386963,test,amphetamine
Valsartan,Lung Neoplasms,3.5109100341796875,test,valsartan
"Trimethoprim, Sulfamethoxazole Drug Combination",Melanoma,3.5092506408691406,test,"trimethoprim, sulfamethoxazole drug combination"
Tetracycline,Lung Neoplasms,3.509033203125,test,tetracycline
Vecuronium Bromide,Lung Neoplasms,3.506786584854126,test,vecuronium bromide
Vitamin B 12,Colonic Neoplasms,3.506336212158203,test,vitamin b 12
Imatinib Mesylate,Stomach Neoplasms,3.5052390098571777,train,imatinib mesylate
Oxygen,Melanoma,3.5049102306365967,test,oxygen
Colchicine,Lung Neoplasms,3.504461765289306,test,colchicine
Bromocriptine,Melanoma,3.503671646118164,test,bromocriptine
Ketamine,Melanoma,3.5026471614837646,test,ketamine
Amoxicillin-Potassium Clavulanate Combination,Stomach Neoplasms,3.50185775756836,test,amoxicillin-potassium clavulanate combination
Vitamin E,Melanoma,3.501394271850586,test,vitamin e
Venlafaxine Hydrochloride,Lung Neoplasms,3.5013153553009038,test,venlafaxine hydrochloride
Ibuprofen,"Carcinoma, Hepatocellular",3.50113844871521,test,ibuprofen
Gentamicins,Lung Neoplasms,3.50037693977356,train,gentamicins
Melatonin,Colonic Neoplasms,3.4988152980804443,train,melatonin
Aspirin,Glioblastoma,3.498678684234619,train,aspirin
Rosuvastatin Calcium,Lung Neoplasms,3.498603343963623,test,rosuvastatin calcium
Cefixime,"Carcinoma, Hepatocellular",3.497617244720459,test,cefixime
Propranolol,Urinary Bladder Neoplasms,3.4967548847198486,test,propranolol
Folic Acid,Stomach Neoplasms,3.496751308441162,train,folic acid
Oxytocin,Melanoma,3.49531888961792,test,oxytocin
Fenitrothion,Lung Neoplasms,3.49450421333313,test,fenitrothion
Atrazine,Lung Neoplasms,3.493245840072632,test,atrazine
Docetaxel,"Carcinoma, Hepatocellular",3.4928979873657227,train,docetaxel
Cefixime,Melanoma,3.4917726516723637,test,cefixime
Methylprednisolone,Urinary Bladder Neoplasms,3.4908440113067627,test,methylprednisolone
Chlorambucil,Lung Neoplasms,3.4905006885528564,train,chlorambucil
Folic Acid,Colonic Neoplasms,3.4900293350219727,test,folic acid
Acetaldehyde,Lung Neoplasms,3.4896011352539062,train,acetaldehyde
glyphosate,Colonic Neoplasms,3.489341259002685,train,glyphosate
Lenalidomide,Lung Neoplasms,3.489153385162353,test,lenalidomide
Creatine,Lung Neoplasms,3.4889039993286133,test,creatine
Ovalbumin,Lung Neoplasms,3.4865922927856445,test,ovalbumin
Erythromycin,Melanoma,3.4865455627441406,test,erythromycin
Cocaine,Uterine Cervical Neoplasms,3.4858591556549072,test,cocaine
Mitomycin,Melanoma,3.4857423305511475,test,mitomycin
Terbutaline,Melanoma,3.4856157302856445,test,terbutaline
Disulfiram,Lung Neoplasms,3.4854331016540527,test,disulfiram
Dacarbazine,Stomach Neoplasms,3.4853243827819824,test,dacarbazine
Phenylbutazone,Lung Neoplasms,3.484198808670044,test,phenylbutazone
Levonorgestrel,Lung Neoplasms,3.4824514389038086,train,levonorgestrel
Pyrimethamine,Lung Neoplasms,3.4822568893432617,test,pyrimethamine
mangiferin,Lung Neoplasms,3.481138229370117,train,mangiferin
Cimetidine,"Carcinoma, Hepatocellular",3.4811244010925293,train,cimetidine
Busulfan,Melanoma,3.480692148208618,test,busulfan
Tranexamic Acid,Melanoma,3.479418992996216,test,tranexamic acid
Ceftriaxone,"Carcinoma, Hepatocellular",3.477690935134888,test,ceftriaxone
nilotinib,Lung Neoplasms,3.477302312850952,test,nilotinib
Acetylcysteine,Colonic Neoplasms,3.476268529891968,train,acetylcysteine
Oxycodone,Lung Neoplasms,3.4760141372680664,test,oxycodone
Phenobarbital,"Carcinoma, Hepatocellular",3.4752285480499268,train,phenobarbital
Hydroxyurea,Urinary Bladder Neoplasms,3.4750795364379883,test,hydroxyurea
Vitamin A,Lung Neoplasms,3.474385499954224,train,vitamin a
Iron-Dextran Complex,Lung Neoplasms,3.4735708236694336,test,iron-dextran complex
Capecitabine,Stomach Neoplasms,3.4721953868865967,val,capecitabine
Norepinephrine,Colonic Neoplasms,3.472127914428711,test,norepinephrine
Nitric Oxide,Stomach Neoplasms,3.4717249870300293,test,nitric oxide
Metformin,Melanoma,3.471424102783203,test,metformin
Carbamazepine,Glioblastoma,3.4708895683288574,test,carbamazepine
Estradiol,Stomach Neoplasms,3.468226671218872,test,estradiol
Chlordiazepoxide,Lung Neoplasms,3.467612266540528,test,chlordiazepoxide
liposomal amphotericin B,Lung Neoplasms,3.467388153076172,test,liposomal amphotericin b
Phenylbutazone,Stomach Neoplasms,3.465833902359009,test,phenylbutazone
Clomipramine,Lung Neoplasms,3.4649858474731445,test,clomipramine
Dacarbazine,Lung Neoplasms,3.463477373123169,test,dacarbazine
Pefloxacin,Melanoma,3.4634010791778564,test,pefloxacin
Pseudoephedrine,Colonic Neoplasms,3.4626359939575195,test,pseudoephedrine
Sildenafil Citrate,Lung Neoplasms,3.4618771076202397,test,sildenafil citrate
Thalidomide,Glioblastoma,3.4613475799560547,train,thalidomide
Ethambutol,Lung Neoplasms,3.460707187652588,test,ethambutol
Cyclophosphamide,Colonic Neoplasms,3.458972454071045,test,cyclophosphamide
Digoxin,Lung Neoplasms,3.45808744430542,test,digoxin
Dichlorvos,Stomach Neoplasms,3.4579648971557617,train,dichlorvos
Capsaicin,Stomach Neoplasms,3.457824945449829,train,capsaicin
geraniol,Melanoma,3.457716703414917,test,geraniol
FANFT,Lung Neoplasms,3.4574103355407715,train,fanft
Nicardipine,Lung Neoplasms,3.4571332931518555,test,nicardipine
Venlafaxine Hydrochloride,Colonic Neoplasms,3.4565863609313965,test,venlafaxine hydrochloride
Iohexol,Lung Neoplasms,3.456310749053955,test,iohexol
